ts	cluster_label	model_version	f_temp_out	f_out_hum	f_bar	f_wind_speed	f_rain_rate	f_solar_rad	f_uv_index
2025-11-07 03:30:00+00:00	1	pca3_kmeans_v1	12.3	90.0	985.5	0.0	0.0	0.0	0.0
2025-11-07 04:00:00+00:00	1	pca3_kmeans_v1	12.2	89.0	985.4	0.0	0.0	0.0	0.0
2025-11-07 04:30:00+00:00	1	pca3_kmeans_v1	12.4	89.0	985.7	0.0	0.0	0.0	0.0
2025-11-07 05:00:00+00:00	1	pca3_kmeans_v1	12.8	86.0	985.5	0.0	0.0	0.0	0.0
2025-11-07 05:30:00+00:00	1	pca3_kmeans_v1	12.3	87.0	985.3	0.0	0.0	0.0	0.0
2025-11-07 06:00:00+00:00	1	pca3_kmeans_v1	12.3	87.0	985.4	0.0	0.0	0.0	0.0
2025-11-07 06:30:00+00:00	1	pca3_kmeans_v1	12.2	87.0	985.5	0.0	0.0	0.0	0.0
2025-11-07 07:00:00+00:00	1	pca3_kmeans_v1	11.9	88.0	985.6	0.0	0.0	0.0	0.0
2025-11-07 07:30:00+00:00	1	pca3_kmeans_v1	11.8	87.0	985.9	0.0	0.0	4.0	0.0
2025-11-07 08:00:00+00:00	1	pca3_kmeans_v1	11.9	87.0	985.8	0.0	0.0	25.0	0.0
2025-11-07 08:30:00+00:00	1	pca3_kmeans_v1	12.2	87.0	986.0	0.0	0.0	65.0	0.0
2025-11-07 09:00:00+00:00	1	pca3_kmeans_v1	12.7	86.0	985.8	0.0	0.0	115.0	0.1
2025-11-07 09:30:00+00:00	1	pca3_kmeans_v1	13.5	82.0	985.8	0.0	0.0	158.0	0.6
2025-11-07 10:00:00+00:00	1	pca3_kmeans_v1	13.5	81.0	985.9	0.0	0.0	148.0	0.6
2025-11-07 10:30:00+00:00	1	pca3_kmeans_v1	13.1	83.0	986.0	0.0	0.0	105.0	0.4
2025-11-07 11:00:00+00:00	1	pca3_kmeans_v1	13.2	84.0	985.7	0.0	0.0	76.0	0.3
2025-11-07 11:30:00+00:00	1	pca3_kmeans_v1	13.2	86.0	985.6	0.0	0.0	62.0	0.2
2025-11-07 12:00:00+00:00	1	pca3_kmeans_v1	12.9	86.0	985.5	0.0	0.0	43.0	0.1
2025-11-07 12:30:00+00:00	1	pca3_kmeans_v1	12.3	87.0	985.4	0.0	0.0	38.0	0.0
2025-11-07 13:00:00+00:00	1	pca3_kmeans_v1	11.9	88.0	985.4	0.0	0.0	31.0	0.0
2025-11-07 13:30:00+00:00	1	pca3_kmeans_v1	11.8	89.0	985.4	0.0	0.0	35.0	0.0
2025-11-07 14:00:00+00:00	1	pca3_kmeans_v1	11.8	90.0	985.3	0.0	0.0	26.0	0.0
2025-11-07 14:30:00+00:00	1	pca3_kmeans_v1	11.9	90.0	985.3	0.0	0.0	17.0	0.0
2025-11-07 15:00:00+00:00	1	pca3_kmeans_v1	11.9	91.0	985.3	0.0	0.0	11.0	0.0
2025-11-07 15:30:00+00:00	1	pca3_kmeans_v1	11.9	91.0	985.4	0.0	4.2	4.0	0.0
2025-11-07 16:00:00+00:00	1	pca3_kmeans_v1	11.8	92.0	985.1	0.0	4.2	0.0	0.0
2025-11-07 16:30:00+00:00	1	pca3_kmeans_v1	11.9	92.0	985.1	0.0	8.8	0.0	0.0
2025-11-07 17:00:00+00:00	1	pca3_kmeans_v1	12.1	92.0	985.3	0.0	2.6	0.0	0.0
2025-11-07 17:30:00+00:00	1	pca3_kmeans_v1	12.3	92.0	985.4	0.0	5.8	0.0	0.0
2025-11-07 18:00:00+00:00	1	pca3_kmeans_v1	12.4	92.0	985.6	0.0	0.0	0.0	0.0
2025-11-07 18:30:00+00:00	1	pca3_kmeans_v1	12.5	92.0	985.7	0.0	0.0	0.0	0.0
2025-11-07 19:00:00+00:00	1	pca3_kmeans_v1	12.5	92.0	985.8	0.0	0.0	0.0	0.0
2025-11-07 19:30:00+00:00	1	pca3_kmeans_v1	12.4	91.0	986.0	0.0	0.0	0.0	0.0
2025-11-07 20:00:00+00:00	1	pca3_kmeans_v1	12.4	91.0	986.3	0.0	0.0	0.0	0.0
2025-11-07 20:30:00+00:00	1	pca3_kmeans_v1	12.4	91.0	986.5	0.0	0.0	0.0	0.0
2025-11-07 21:00:00+00:00	1	pca3_kmeans_v1	12.3	91.0	986.5	0.0	0.0	0.0	0.0
2025-11-07 21:30:00+00:00	1	pca3_kmeans_v1	12.1	91.0	986.7	0.0	0.0	0.0	0.0
2025-11-07 22:00:00+00:00	1	pca3_kmeans_v1	12.1	91.0	986.7	0.0	0.0	0.0	0.0
2025-11-07 22:30:00+00:00	1	pca3_kmeans_v1	11.9	90.0	986.8	0.0	0.0	0.0	0.0
2025-11-07 23:00:00+00:00	1	pca3_kmeans_v1	11.9	90.0	986.9	0.0	0.0	0.0	0.0
2025-11-07 23:30:00+00:00	1	pca3_kmeans_v1	11.8	90.0	987.2	0.0	0.0	0.0	0.0
2025-11-08 00:00:00+00:00	1	pca3_kmeans_v1	11.8	90.0	987.2	0.0	0.0	0.0	0.0
2025-11-08 00:30:00+00:00	1	pca3_kmeans_v1	11.7	90.0	987.4	0.0	0.0	0.0	0.0
2025-11-08 01:00:00+00:00	1	pca3_kmeans_v1	11.7	91.0	987.6	0.0	0.0	0.0	0.0
2025-11-08 01:30:00+00:00	1	pca3_kmeans_v1	11.6	91.0	987.9	0.0	0.0	0.0	0.0
2025-11-08 02:00:00+00:00	1	pca3_kmeans_v1	11.6	91.0	987.8	0.0	0.0	0.0	0.0
2025-11-08 02:30:00+00:00	1	pca3_kmeans_v1	11.6	91.0	987.8	0.0	0.0	0.0	0.0
2025-11-08 03:00:00+00:00	1	pca3_kmeans_v1	11.4	91.0	988.0	0.0	0.0	0.0	0.0
2025-11-08 03:30:00+00:00	1	pca3_kmeans_v1	11.3	91.0	988.2	0.0	0.0	0.0	0.0
2025-11-08 04:00:00+00:00	1	pca3_kmeans_v1	11.3	92.0	988.5	0.0	0.0	0.0	0.0
2025-11-08 04:30:00+00:00	1	pca3_kmeans_v1	11.3	92.0	988.5	0.0	1.4	0.0	0.0
2025-11-08 05:00:00+00:00	1	pca3_kmeans_v1	11.3	92.0	988.8	0.0	0.8	0.0	0.0
2025-11-08 05:30:00+00:00	1	pca3_kmeans_v1	11.3	92.0	989.2	0.0	0.0	0.0	0.0
2025-11-08 06:00:00+00:00	1	pca3_kmeans_v1	11.2	92.0	989.2	0.0	0.0	0.0	0.0
2025-11-08 06:30:00+00:00	1	pca3_kmeans_v1	11.1	93.0	989.8	0.0	0.0	0.0	0.0
2025-11-08 07:00:00+00:00	1	pca3_kmeans_v1	11.1	93.0	990.3	0.0	0.0	0.0	0.0
2025-11-08 07:30:00+00:00	1	pca3_kmeans_v1	11.1	93.0	990.7	0.0	0.0	0.0	0.0
2025-11-08 08:00:00+00:00	1	pca3_kmeans_v1	11.2	92.0	991.0	0.0	0.0	6.0	0.0
2025-11-08 08:30:00+00:00	1	pca3_kmeans_v1	11.3	91.0	991.2	0.0	0.0	15.0	0.0
2025-11-08 09:00:00+00:00	1	pca3_kmeans_v1	11.4	89.0	991.4	0.0	0.0	59.0	0.0
2025-11-08 09:30:00+00:00	1	pca3_kmeans_v1	11.7	89.0	991.7	0.0	0.0	81.0	0.1
2025-11-08 10:00:00+00:00	1	pca3_kmeans_v1	11.9	87.0	992.0	0.0	0.0	123.0	0.5
2025-11-08 10:30:00+00:00	1	pca3_kmeans_v1	12.2	84.0	992.1	0.0	0.0	239.0	0.5
2025-11-08 11:00:00+00:00	1	pca3_kmeans_v1	12.2	82.0	992.4	0.0	0.0	236.0	0.5
2025-11-08 11:30:00+00:00	3	pca3_kmeans_v1	12.4	81.0	992.6	0.0	0.0	236.0	0.8
2025-11-08 12:00:00+00:00	3	pca3_kmeans_v1	12.7	77.0	992.8	0.0	0.0	236.0	0.9
2025-11-08 12:30:00+00:00	1	pca3_kmeans_v1	12.4	79.0	992.9	0.0	0.0	157.0	0.8
2025-11-08 13:00:00+00:00	1	pca3_kmeans_v1	12.4	79.0	993.1	0.0	0.0	153.0	0.7
2025-11-08 13:30:00+00:00	1	pca3_kmeans_v1	12.8	77.0	993.4	0.0	0.0	153.0	0.7
2025-11-08 14:00:00+00:00	1	pca3_kmeans_v1	12.3	76.0	993.7	0.0	0.0	153.0	0.6
2025-11-08 14:30:00+00:00	1	pca3_kmeans_v1	12.1	76.0	993.7	0.0	0.0	153.0	0.3
2025-11-08 15:00:00+00:00	1	pca3_kmeans_v1	11.5	78.0	993.9	0.0	0.0	153.0	0.0
2025-11-08 15:30:00+00:00	1	pca3_kmeans_v1	11.6	79.0	993.9	0.0	0.0	153.0	0.0
2025-11-08 16:00:00+00:00	1	pca3_kmeans_v1	11.3	79.0	994.3	0.0	0.0	153.0	0.0
2025-11-08 16:30:00+00:00	1	pca3_kmeans_v1	10.9	79.0	994.7	0.0	0.0	153.0	0.0
2025-11-08 17:00:00+00:00	1	pca3_kmeans_v1	10.4	81.0	995.0	0.0	0.0	153.0	0.0
2025-11-08 17:30:00+00:00	1	pca3_kmeans_v1	10.1	82.0	995.1	0.0	0.0	0.0	0.0
2025-11-08 18:00:00+00:00	1	pca3_kmeans_v1	10.2	81.0	995.1	0.0	0.0	0.0	0.0
2025-11-08 18:30:00+00:00	1	pca3_kmeans_v1	10.1	82.0	995.3	0.0	0.0	0.0	0.0
2025-11-08 19:00:00+00:00	1	pca3_kmeans_v1	9.8	83.0	995.3	0.0	0.0	0.0	0.0
2025-11-08 19:30:00+00:00	1	pca3_kmeans_v1	9.9	83.0	995.3	0.0	0.0	0.0	0.0
2025-11-08 20:00:00+00:00	1	pca3_kmeans_v1	9.7	83.0	995.7	0.0	0.0	0.0	0.0
2025-11-08 20:30:00+00:00	1	pca3_kmeans_v1	9.3	84.0	995.7	0.0	0.0	0.0	0.0
2025-11-08 21:00:00+00:00	1	pca3_kmeans_v1	9.1	85.0	995.9	0.0	0.0	0.0	0.0
2025-11-08 21:30:00+00:00	1	pca3_kmeans_v1	8.8	85.0	995.8	0.0	0.0	0.0	0.0
2025-11-08 22:00:00+00:00	1	pca3_kmeans_v1	8.6	85.0	995.8	0.0	0.0	0.0	0.0
2025-11-08 22:30:00+00:00	1	pca3_kmeans_v1	8.6	85.0	995.8	0.0	0.0	0.0	0.0
2025-11-08 23:00:00+00:00	1	pca3_kmeans_v1	8.7	85.0	995.9	0.0	0.0	0.0	0.0
2025-11-08 23:30:00+00:00	1	pca3_kmeans_v1	8.4	85.0	995.9	0.0	0.0	0.0	0.0
2025-11-09 00:00:00+00:00	1	pca3_kmeans_v1	8.1	86.0	995.6	0.0	0.0	0.0	0.0
2025-11-09 00:30:00+00:00	1	pca3_kmeans_v1	7.9	87.0	995.7	0.0	0.0	0.0	0.0
2025-11-09 01:00:00+00:00	1	pca3_kmeans_v1	8.9	86.0	995.5	0.0	0.0	0.0	0.0
2025-11-09 01:30:00+00:00	1	pca3_kmeans_v1	8.9	86.0	995.2	0.0	0.0	0.0	0.0
2025-11-09 02:00:00+00:00	1	pca3_kmeans_v1	8.7	86.0	995.1	0.0	0.0	0.0	0.0
2025-11-09 02:30:00+00:00	1	pca3_kmeans_v1	8.9	86.0	995.0	0.0	0.0	0.0	0.0
2025-11-09 03:00:00+00:00	1	pca3_kmeans_v1	8.9	86.0	994.8	0.0	0.0	0.0	0.0
2025-11-09 03:30:00+00:00	1	pca3_kmeans_v1	9.2	85.0	994.5	0.0	0.0	0.0	0.0
2025-11-09 04:00:00+00:00	1	pca3_kmeans_v1	9.2	85.0	994.4	0.0	0.0	0.0	0.0
2025-11-09 04:30:00+00:00	1	pca3_kmeans_v1	9.2	85.0	994.4	0.0	0.0	0.0	0.0
2025-11-09 05:00:00+00:00	1	pca3_kmeans_v1	9.2	86.0	994.4	0.0	0.0	0.0	0.0
2025-11-09 05:30:00+00:00	1	pca3_kmeans_v1	9.4	86.0	994.4	0.0	0.0	0.0	0.0
2025-11-09 06:00:00+00:00	1	pca3_kmeans_v1	9.7	85.0	994.5	0.0	0.0	0.0	0.0
2025-11-09 06:30:00+00:00	1	pca3_kmeans_v1	9.6	85.0	994.4	0.0	0.0	0.0	0.0
2025-11-09 07:00:00+00:00	1	pca3_kmeans_v1	8.8	86.0	994.2	0.0	0.0	0.0	0.0
2025-11-09 07:30:00+00:00	1	pca3_kmeans_v1	8.7	87.0	994.3	0.0	0.0	9.0	0.0
2025-11-09 08:00:00+00:00	1	pca3_kmeans_v1	8.6	87.0	994.2	0.0	0.0	27.0	0.0
2025-11-09 08:30:00+00:00	1	pca3_kmeans_v1	8.8	87.0	994.1	0.0	0.0	40.0	0.0
2025-11-09 09:00:00+00:00	1	pca3_kmeans_v1	9.3	86.0	994.0	0.0	0.0	89.0	0.0
2025-11-09 09:30:00+00:00	1	pca3_kmeans_v1	9.3	86.0	994.0	0.0	0.0	119.0	0.2
2025-11-09 10:00:00+00:00	1	pca3_kmeans_v1	9.8	83.0	993.9	0.0	0.0	125.0	0.6
2025-11-09 10:30:00+00:00	1	pca3_kmeans_v1	9.7	85.0	993.7	0.0	0.0	166.0	0.7
2025-11-09 11:00:00+00:00	1	pca3_kmeans_v1	9.9	85.0	993.3	0.0	0.0	152.0	0.8
2025-11-09 11:30:00+00:00	1	pca3_kmeans_v1	10.6	84.0	993.0	0.0	0.0	112.0	0.7
2025-11-09 12:00:00+00:00	1	pca3_kmeans_v1	11.3	82.0	992.7	0.0	0.0	109.0	0.7
2025-11-09 12:30:00+00:00	1	pca3_kmeans_v1	11.9	80.0	992.5	0.0	0.0	124.0	0.8
2025-11-09 13:00:00+00:00	1	pca3_kmeans_v1	11.9	80.0	992.5	0.0	0.0	111.0	0.6
2025-11-09 13:30:00+00:00	1	pca3_kmeans_v1	12.3	78.0	992.1	0.0	0.0	51.0	0.0
2025-11-09 14:00:00+00:00	1	pca3_kmeans_v1	12.4	79.0	991.8	0.0	0.0	30.0	0.0
2025-11-09 14:30:00+00:00	1	pca3_kmeans_v1	12.4	79.0	991.5	0.0	0.0	64.0	0.0
2025-11-09 15:00:00+00:00	1	pca3_kmeans_v1	12.4	79.0	991.3	0.0	0.0	56.0	0.0
2025-11-09 15:30:00+00:00	1	pca3_kmeans_v1	12.2	81.0	991.2	0.0	0.0	19.0	0.0
2025-11-09 16:00:00+00:00	1	pca3_kmeans_v1	11.7	84.0	991.2	0.0	0.0	2.0	0.0
2025-11-09 16:30:00+00:00	1	pca3_kmeans_v1	11.4	85.0	991.0	0.0	0.0	0.0	0.0
2025-11-09 17:00:00+00:00	1	pca3_kmeans_v1	11.2	87.0	990.8	0.0	0.0	0.0	0.0
2025-11-09 17:30:00+00:00	1	pca3_kmeans_v1	11.1	88.0	990.6	0.0	0.0	0.0	0.0
2025-11-09 18:00:00+00:00	1	pca3_kmeans_v1	11.1	88.0	990.6	0.0	0.0	0.0	0.0
2025-11-09 18:30:00+00:00	1	pca3_kmeans_v1	11.0	89.0	990.3	0.0	0.0	0.0	0.0
2025-11-09 19:00:00+00:00	1	pca3_kmeans_v1	10.9	89.0	990.2	0.0	1.2	0.0	0.0
2025-11-09 19:30:00+00:00	1	pca3_kmeans_v1	10.933333333333334	89.66666666666667	989.7	0.0	0.0	0.0	0.0
2025-11-09 20:00:00+00:00	1	pca3_kmeans_v1	10.966666666666667	90.33333333333333	989.5	0.0	0.0	0.0	0.0
2025-11-09 20:30:00+00:00	1	pca3_kmeans_v1	11.0	91.0	989.2	0.0	0.0	0.0	0.0
2025-11-09 21:00:00+00:00	1	pca3_kmeans_v1	11.1	91.0	988.8	0.0	0.0	0.0	0.0
2025-11-09 21:30:00+00:00	1	pca3_kmeans_v1	11.1	90.0	988.3	0.0	0.0	0.0	0.0
2025-11-09 22:00:00+00:00	1	pca3_kmeans_v1	11.1	90.0	988.1	0.0	0.0	0.0	0.0
2025-11-09 22:30:00+00:00	1	pca3_kmeans_v1	11.1	91.0	987.5	0.0	0.0	0.0	0.0
2025-11-09 23:00:00+00:00	1	pca3_kmeans_v1	11.1	91.0	987.3	0.0	0.0	0.0	0.0
2025-11-09 23:30:00+00:00	1	pca3_kmeans_v1	11.2	91.0	986.7	0.0	3.0	0.0	0.0
2025-11-10 00:00:00+00:00	1	pca3_kmeans_v1	11.2	91.0	986.1	0.0	4.4	0.0	0.0
2025-11-10 00:30:00+00:00	1	pca3_kmeans_v1	11.2	91.0	985.7	0.0	0.0	0.0	0.0
2025-11-10 01:00:00+00:00	1	pca3_kmeans_v1	11.4	91.0	985.4	0.0	0.0	0.0	0.0
2025-11-10 01:30:00+00:00	1	pca3_kmeans_v1	11.6	91.0	985.1	0.0	0.0	0.0	0.0
2025-11-10 02:00:00+00:00	1	pca3_kmeans_v1	11.7	91.0	984.9	0.0	0.0	0.0	0.0
2025-11-10 02:30:00+00:00	1	pca3_kmeans_v1	11.8	91.0	984.6	0.0	0.0	0.0	0.0
2025-11-10 03:00:00+00:00	1	pca3_kmeans_v1	11.7	91.0	984.6	0.0	0.0	0.0	0.0
2025-11-10 03:30:00+00:00	1	pca3_kmeans_v1	11.9	90.0	984.6	0.0	0.0	0.0	0.0
2025-11-10 04:00:00+00:00	1	pca3_kmeans_v1	12.0	87.0	984.3	0.0	0.0	0.0	0.0
2025-11-10 04:30:00+00:00	1	pca3_kmeans_v1	11.7	84.0	984.4	0.0	0.0	0.0	0.0
2025-11-10 05:00:00+00:00	1	pca3_kmeans_v1	11.3	83.0	984.3	0.0	0.0	0.0	0.0
2025-11-10 05:30:00+00:00	1	pca3_kmeans_v1	10.9	84.0	984.4	0.0	0.0	0.0	0.0
2025-11-10 06:00:00+00:00	1	pca3_kmeans_v1	10.6	85.0	984.3	0.0	0.0	0.0	0.0
2025-11-10 06:30:00+00:00	1	pca3_kmeans_v1	10.2	86.0	984.2	0.0	0.0	0.0	0.0
2025-11-10 07:00:00+00:00	1	pca3_kmeans_v1	10.3	87.0	984.0	0.0	0.0	0.0	0.0
2025-11-10 07:30:00+00:00	1	pca3_kmeans_v1	10.4	85.0	984.1	0.0	0.0	3.0	0.0
2025-11-10 08:00:00+00:00	1	pca3_kmeans_v1	10.5	84.0	984.2	0.0	0.0	9.0	0.0
2025-11-10 08:30:00+00:00	1	pca3_kmeans_v1	10.7	83.0	984.0	0.0	0.0	9.0	0.0
2025-11-10 09:00:00+00:00	1	pca3_kmeans_v1	11.1	83.0	984.0	0.0	0.0	9.0	0.0
2025-11-10 09:30:00+00:00	1	pca3_kmeans_v1	11.5	81.0	984.0	0.0	0.0	141.0	0.4
2025-11-10 10:00:00+00:00	1	pca3_kmeans_v1	11.4	80.0	984.0	0.0	0.0	157.0	0.5
2025-11-10 10:30:00+00:00	1	pca3_kmeans_v1	11.4	79.0	984.1	0.0	0.0	156.0	0.5
2025-11-10 11:00:00+00:00	1	pca3_kmeans_v1	11.6	78.0	983.7	0.0	0.0	54.0	0.2
2025-11-10 11:30:00+00:00	1	pca3_kmeans_v1	11.8	78.0	983.4	0.0	0.0	100.0	0.6
2025-11-10 12:00:00+00:00	1	pca3_kmeans_v1	11.8	77.0	982.9	0.0	0.0	71.0	0.3
2025-11-10 12:30:00+00:00	1	pca3_kmeans_v1	11.8	77.0	982.7	0.0	0.0	49.0	0.0
2025-11-10 13:00:00+00:00	1	pca3_kmeans_v1	11.8	79.0	982.5	0.0	0.0	39.0	0.0
2025-11-10 13:30:00+00:00	1	pca3_kmeans_v1	11.3	80.0	982.1	0.0	0.0	52.0	0.0
2025-11-10 14:00:00+00:00	1	pca3_kmeans_v1	11.0	82.0	981.7	0.0	0.0	28.0	0.0
2025-11-10 14:30:00+00:00	1	pca3_kmeans_v1	10.7	84.0	981.4	0.0	0.0	19.0	0.0
2025-11-10 15:00:00+00:00	1	pca3_kmeans_v1	10.6	85.0	981.3	0.0	0.0	13.0	0.0
2025-11-10 15:30:00+00:00	1	pca3_kmeans_v1	10.4	86.0	981.1	0.0	0.0	13.0	0.0
2025-11-10 16:00:00+00:00	1	pca3_kmeans_v1	10.2	87.0	981.0	0.0	0.0	14.0	0.0
2025-11-10 16:30:00+00:00	1	pca3_kmeans_v1	10.1	88.0	981.0	0.0	0.0	14.0	0.0
2025-11-10 17:00:00+00:00	1	pca3_kmeans_v1	10.1	88.0	981.2	0.0	0.0	14.0	0.0
2025-11-10 17:30:00+00:00	1	pca3_kmeans_v1	10.0	89.0	981.3	0.0	0.0	14.0	0.0
2025-11-10 18:00:00+00:00	1	pca3_kmeans_v1	9.9	89.0	981.6	0.0	0.0	14.0	0.0
2025-11-10 18:30:00+00:00	1	pca3_kmeans_v1	10.1	88.0	981.6	0.0	0.0	0.0	0.0
2025-11-10 19:00:00+00:00	1	pca3_kmeans_v1	9.9	87.0	981.8	0.0	0.0	0.0	0.0
2025-11-10 19:30:00+00:00	1	pca3_kmeans_v1	9.3	85.0	981.9	0.0	0.0	0.0	0.0
2025-11-10 20:00:00+00:00	1	pca3_kmeans_v1	9.1	85.0	982.2	0.0	0.0	0.0	0.0
2025-11-10 20:30:00+00:00	1	pca3_kmeans_v1	8.8	85.0	982.6	0.0	0.0	0.0	0.0
2025-11-10 21:00:00+00:00	1	pca3_kmeans_v1	8.6	85.0	982.8	0.0	0.0	0.0	0.0
2025-11-10 21:30:00+00:00	1	pca3_kmeans_v1	8.4	85.0	983.0	0.0	0.0	0.0	0.0
2025-11-10 22:00:00+00:00	1	pca3_kmeans_v1	8.4	86.0	983.3	0.0	0.0	0.0	0.0
2025-11-10 22:30:00+00:00	1	pca3_kmeans_v1	8.6	86.0	983.3	0.0	0.0	0.0	0.0
2025-11-10 23:00:00+00:00	1	pca3_kmeans_v1	8.6	85.0	983.5	0.0	0.0	0.0	0.0
2025-11-10 23:30:00+00:00	1	pca3_kmeans_v1	8.4	86.0	983.9	0.0	0.0	0.0	0.0
2025-11-11 00:00:00+00:00	1	pca3_kmeans_v1	8.2	86.0	983.9	0.0	0.0	0.0	0.0
2025-11-11 00:30:00+00:00	1	pca3_kmeans_v1	8.0	87.0	983.8	0.0	0.0	0.0	0.0
2025-11-11 01:00:00+00:00	1	pca3_kmeans_v1	7.9	87.0	983.9	0.0	0.0	0.0	0.0
2025-11-11 01:30:00+00:00	1	pca3_kmeans_v1	8.0	86.0	984.2	0.0	0.0	0.0	0.0
2025-11-11 02:00:00+00:00	1	pca3_kmeans_v1	7.9	86.0	984.3	0.0	0.0	0.0	0.0
2025-11-11 02:30:00+00:00	1	pca3_kmeans_v1	7.8	86.0	984.3	0.0	0.0	0.0	0.0
2025-11-11 03:00:00+00:00	1	pca3_kmeans_v1	7.9	86.0	984.1	0.0	0.0	0.0	0.0
2025-11-11 03:30:00+00:00	1	pca3_kmeans_v1	7.9	86.0	984.0	0.0	0.0	0.0	0.0
2025-11-11 04:00:00+00:00	1	pca3_kmeans_v1	7.7	86.0	984.0	0.0	0.0	0.0	0.0
2025-11-11 04:30:00+00:00	1	pca3_kmeans_v1	7.6	86.0	984.4	0.0	0.0	0.0	0.0
2025-11-11 05:00:00+00:00	1	pca3_kmeans_v1	7.3	87.0	984.1	0.0	0.0	0.0	0.0
2025-11-11 05:30:00+00:00	1	pca3_kmeans_v1	7.3	87.0	983.8	0.0	0.0	0.0	0.0
2025-11-11 06:00:00+00:00	1	pca3_kmeans_v1	7.2	88.0	983.9	0.0	0.0	0.0	0.0
2025-11-11 06:30:00+00:00	1	pca3_kmeans_v1	7.4	89.0	983.9	0.0	0.0	0.0	0.0
2025-11-11 07:00:00+00:00	1	pca3_kmeans_v1	8.2	86.0	983.9	0.0	0.0	0.0	0.0
2025-11-11 07:30:00+00:00	1	pca3_kmeans_v1	7.8	88.0	983.9	0.0	1.4	0.0	0.0
2025-11-11 08:00:00+00:00	1	pca3_kmeans_v1	7.9	89.0	983.4	0.0	1.6	0.0	0.0
2025-11-11 08:30:00+00:00	1	pca3_kmeans_v1	8.1	89.0	983.3	0.0	4.6	7.0	0.0
2025-11-11 09:00:00+00:00	1	pca3_kmeans_v1	8.628571428571428	89.28571428571429	982.9	0.0	0.0	14.0	0.07142857142857142
2025-11-11 09:30:00+00:00	1	pca3_kmeans_v1	9.157142857142857	89.57142857142857	982.4	0.0	0.0	21.0	0.14285714285714285
2025-11-11 10:00:00+00:00	1	pca3_kmeans_v1	9.685714285714285	89.85714285714286	982.2	0.0	0.0	28.0	0.21428571428571427
2025-11-11 10:30:00+00:00	1	pca3_kmeans_v1	10.214285714285715	90.14285714285714	982.0	0.0	0.0	35.0	0.2857142857142857
2025-11-11 11:00:00+00:00	1	pca3_kmeans_v1	10.742857142857144	90.42857142857143	982.0	0.0	0.0	42.0	0.3571428571428571
2025-11-11 11:30:00+00:00	1	pca3_kmeans_v1	11.271428571428572	90.71428571428571	981.6	0.0	0.0	49.0	0.42857142857142855
2025-11-11 12:00:00+00:00	1	pca3_kmeans_v1	11.8	91.0	981.1	0.0	0.0	56.0	0.5
2025-11-11 12:30:00+00:00	1	pca3_kmeans_v1	13.3	82.0	981.1	0.0	0.0	63.0	0.2
2025-11-11 13:00:00+00:00	1	pca3_kmeans_v1	13.7	80.0	980.8	0.0	0.0	41.0	0.1
2025-11-11 13:30:00+00:00	1	pca3_kmeans_v1	13.8	79.0	980.2	0.0	0.0	39.0	0.0
2025-11-11 14:00:00+00:00	1	pca3_kmeans_v1	14.0	78.0	980.1	0.0	0.0	35.0	0.0
2025-11-11 14:30:00+00:00	1	pca3_kmeans_v1	14.2	78.0	980.0	0.0	0.0	24.0	0.0
2025-11-11 15:00:00+00:00	1	pca3_kmeans_v1	14.1	79.0	979.9	0.0	0.0	19.0	0.0
2025-11-11 15:30:00+00:00	1	pca3_kmeans_v1	14.3	78.0	979.6	0.0	0.0	11.0	0.0
2025-11-11 16:00:00+00:00	1	pca3_kmeans_v1	14.2	78.0	979.4	0.0	0.0	3.0	0.0
2025-11-11 16:30:00+00:00	1	pca3_kmeans_v1	14.1	79.0	979.2	0.0	0.0	0.0	0.0
2025-11-11 17:00:00+00:00	1	pca3_kmeans_v1	13.8	80.0	979.2	0.0	0.0	0.0	0.0
2025-11-11 17:30:00+00:00	1	pca3_kmeans_v1	13.7	80.0	979.0	0.0	0.0	0.0	0.0
2025-11-11 18:00:00+00:00	1	pca3_kmeans_v1	13.9	79.0	978.8	0.0	0.0	0.0	0.0
2025-11-11 18:30:00+00:00	1	pca3_kmeans_v1	13.7	81.0	978.4	0.0	0.0	0.0	0.0
2025-11-11 19:00:00+00:00	1	pca3_kmeans_v1	13.6	83.0	978.0	0.0	0.0	0.0	0.0
2025-11-11 19:30:00+00:00	1	pca3_kmeans_v1	13.4	84.0	977.5	0.0	0.0	0.0	0.0
2025-11-11 20:00:00+00:00	1	pca3_kmeans_v1	13.3	85.0	977.1	0.0	0.0	0.0	0.0
2025-11-11 20:30:00+00:00	1	pca3_kmeans_v1	13.2	83.0	978.4	0.0	31.2	0.0	0.0
2025-11-11 21:00:00+00:00	1	pca3_kmeans_v1	11.9	85.0	978.7	0.0	8.4	0.0	0.0
2025-11-11 21:30:00+00:00	1	pca3_kmeans_v1	12.08	85.4	978.5	0.0	5.4	0.0	0.0
2025-11-11 22:00:00+00:00	1	pca3_kmeans_v1	12.26	85.8	978.4	0.0	0.0	0.0	0.0
2025-11-11 22:30:00+00:00	1	pca3_kmeans_v1	12.440000000000001	86.2	978.3	0.0	0.0	0.0	0.0
2025-11-11 23:00:00+00:00	1	pca3_kmeans_v1	12.620000000000001	86.6	978.3	0.0	0.0	0.0	0.0
2025-11-11 23:30:00+00:00	1	pca3_kmeans_v1	12.8	87.0	978.2	0.0	0.0	0.0	0.0
2025-11-12 00:00:00+00:00	1	pca3_kmeans_v1	12.9	85.0	978.4	0.0	0.0	0.0	0.0
